Código,Descripción,Código_de_Barras,Precio_de_Costo,Inventario
C0025RO,CUADERNO G1 TAPA CARTON X42HS. FARRODO RAYA ROJO,7791762128042            ,2118.71,1
C0125C,CUADERNO G1 TAPA CARTON X84HS. FARRODO CUADRO,7791762127090            ,3051.62,1
C0125,CUADERNO G1 TAPA CARTON X84HS. FARRODO RAYA,7791762127397            ,3051.62,1
C0125V,CUADERNO G1 TAPA CARTON X84HS. FARRODO RAYA VERDE,7791762129094            ,3051.62,1
C1611,CUADERNO G3 T.CAR.X100HS. RAYA AZUL,7791762001611            ,5619.5,1
C1628,CUADERNO G3 T.CAR.X100HS. RAYA ROJO X90GR X UNIDAD,7791762001628            ,5619.5,1
C1635,CUADERNO G3 T.CAR.X100HS. RAYA VERDE X90GR X UNIDAD,7791762001635            ,5619.5,1
C0874,CUADERNO G3 TAPA CARTON X48HS. X90GR X UNIDAD,7791762000874            ,4443.42,1
C01550,CUADERNO G3 TAPA CARTON X48HS. X90GR X UNIDAD RAYA AZUL,7791762001550            ,4443.42,1
C1581,CUADERNO G3 TAPA CARTON X48HS. X90GR X UNIDAD RAYA ROJO,7791762001581            ,4443.42,1
C1604,CUADERNO G3 TAPA CARTON X48HS. X90GR X UNIDAD RAYA VERDE,7791762001604            ,4443.42,1
C0881,CUADERNO G7 X100HS. GLORIA 21X27 RAYA,7791762000881            ,5247.77,1
C0513C,CUADERNO GLORIAX24 TAPA FLEXIBLE  CUADRO X UNIDAD,7791762110337            ,648.56,1
C0513L,CUADERNO GLORIAX24 TAPA FLEXIBLE  LISO X UNIDAD,7791762110634            ,648.56,1
C0513,CUADERNO GLORIAX24 TAPA FLEXIBLE RAYADO,7791762110030            ,648.56,1
C0515C,CUADERNO GLORIAX48 TAPA FLEXIBLE  CUADRO X UNIDAD,7791762110375            ,843.37,1
C0515L,CUADERNO GLORIAX48 TAPA FLEXIBLE  LISO X UNIDAD,7791762110672            ,843.37,1
C0515,CUADERNO GLORIAX48 TAPA FLEXIBLE RAYA X UNIDAD,7791762110078            ,843.37,1
C0516C,CUADERNO GLORIAX84 TAPA FLEXIBLE CUADRO X UNIDAD,7791762110399            ,1413.28,1
C0516,CUADERNO GLORIAX84 TAPA FLEXIBLE RAYA,7791762110092            ,1413.28,1
C4861,CUADERNO INKDROP A-4X80HS.COLOR PASTEL,7798280734861            ,5091.61,1
C4755,CUADERNO INKDROP A-5 TAPA CARTON COLOR PASTEL 16X21 X100HS RAYA ,7798280734755            ,5405.13,1
C2004,CUADERNO ISTONIO MUSICA X18HS.,7798152012004            ,3214.39,1
C5393,CUADERNO LEDESMA + CANA 223x295CM X84HS.,7791762055393            ,4955.65,1
C5096,CUADERNO LEDESMA + CANA RAYA 223x295CM X84HS.,7791762055096            ,4955.65,1
C01857,CUADERNO LEDESMA DESIGN OF. X80HOJAS RAYA,7791762001857,3762.44,1
C1864,CUADERNO LEDESMA DESING 22X29 OF. X80 HOJAS CUADRO,7791762001864,5897.75,1
C1208,CUADERNO LEDESMA DESING X84HOJAS 223X295,7791762001208            ,4149.47,1
C1239,CUADERNO LEDESMA DESING X84HS. 18.3X24.5 T/FLEX. X1 UNIDAD,7791762001239            ,7383.67,1
C0397,CUADERNO Ledesma Numeros y Letras x84Hs.,7791762060397            ,2042.47,1
C2391,CUADERNO Ledesma Numeros y Letras x84Hs.,7791762062391            ,2042.47,1
C2094,CUADERNO Ledesma Numeros y Letras x84Hs.,7791762062094            ,2042.47,1
C1097,CUADERNO Ledesma Numeros y Letras x84Hs.,7791762061097            ,2042.47,1
C6092C,CUADERNO LINEA 16 22X29X84HS. CUADRO,C6092C                   ,2983.36,1
C5395,CUADERNO LINEA 16 22X29X84HS. CUADRO,7791762655395            ,2983.36,1
C5098,CUADERNO LINEA 16 22X29X84HS. RAYA,7791762655098            ,2983.36,1
C6092,CUADERNO LINEA 16 22X29X84HS. RAYA,7791762066092            ,2983.36,1
C6938,CUADERNO MARATON A-4X100HS.,7798311606938            ,2803.06,1
C2124,CUADERNO MARATON C/ESPIRAL X42HOJAS RAYA,7798010922124            ,1268.05,1
C2155,CUADERNO MARATON C/ESPIRAL X80HOJAS CUADRO,7798010922155            ,2102.69,1
C2148,CUADERNO MARATON C/ESPIRAL X80HOJAS RAYA,7798010922148            ,2102.69,1
C1240,CUADERNO MARATON OFI.X80HOJAS CUADRO,7798010921240            ,2145.45,1
C1233,CUADERNO MARATON OFI.X80HOJAS RAYA,7798010921233            ,2145.45,1
C2001,CUADERNO MARATON TEMATICO A-4 X50HS.CUADRO,7798010922001            ,1271.35,1
C1660,CUADERNO MARATON X24HS.T/FLEX. RAYA,7798010921660            ,648.56,1
C2056,CUADERNO MARATON X24HS.T/FLEX. RAYA,7798010922056            ,648.56,1
C2070,CUADERNO MARATON X24HS.T/FLEX. RAYA,7798010922070            ,648.56,1
C1691,CUADERNO MARATON X24HS.T/FLEX. RAYA,7798010921691            ,648.56,1
C9475,CUADERNO MARATON X24HS.T/FLEX. RAYA,7798010929475            ,648.56,1
C9543,CUADERNO MARATON X24HS.T/FLEX. RAYA,7798010929543            ,648.56,1
C1752,Cuaderno Maraton x42hs T/Carton Azul Raya,7798010921752            ,1028.99,1
C1868,Cuaderno Maraton x42hs T/Carton Rojo Raya,7798010921868            ,1028.99,1
C1813,Cuaderno Maraton x42hs T/Carton Verde Raya,7798010921813            ,1028.99,1
C9581,CUADERNO MARATON X48HS.T/FLEX. CUADRO X UNIDAD,7798010929581,843.37,1
C2117,CUADERNO MARATON X48HS.T/FLEX. RAYA,7798010922117            ,843.37,1
C2087,CUADERNO MARATON X48HS.T/FLEX. RAYA,7798010922087            ,843.37,1
C1707,CUADERNO MARATON X48HS.T/FLEX. RAYA,7798010921707            ,843.37,1
C1677,CUADERNO MARATON X48HS.T/FLEX. RAYA,7798010921677            ,843.37,1
C2063,CUADERNO MARATON X48HS.T/FLEX. RAYA,7798010922063            ,843.37,1
C9482,CUADERNO MARATON X48HS.T/FLEX. RAYA,7798010929482,843.37,1
C9550,CUADERNO MARATON X48HS.T/FLEX. RAYA X UNIDAD,7798010929550,843.37,1
C1776,Cuaderno Maraton x84hs T/Carton Rayada Azul,7798010921776            ,1478.96,1
C1837,Cuaderno Maraton x84hs.T/Carton RAYA VERDE,7798010921837            ,1478.96,1
C1684,Cuaderno MARATON X84Hs.T/FLEX. RAYA,7798010921684            ,1413.28,1
C22094,Cuaderno MARATON X84Hs.T/FLEX. RAYA,7798010922094            ,1413.28,1
C1352,CUADERNO MAS BIO 20.5X27 X84HS.RAYA,7791762001352            ,7044.53,1
C3079,CUADERNO N1 X50HS FORR,7791762423079            ,3230.39,1
C02113,CUADERNO NAT 21X27 X80 HOJAS CUAD. X UNIDAD C/TAPA SEMI RIGIDA,7791762002113,5063.85,1
C2106,CUADERNO NAT 21X27 X80 HOJAS RAYA X UNIDAD C/TAPA SEMI RIGIDA,7791762002106,5063.85,1
C01802,CUADERNO NAT 22X29X75GR S/PUNTILLAR X70HOJAS,7791762001802            ,3101.23,1
C1796,CUADERNO NAT 22X29X75GR S/PUNTILLAR X70HOJAS,7791762001796            ,3101.23,1
C2083,CUADERNO NAT N3 X36 HOJAS RAYA X UNIDAD,7791762002083,3615.48,1
C2120,CUADERNO NAT X42HS T. FLEXIBLE  X UNIDAD,7791762002120,1579.19,1
C2137,CUADERNO NAT X42HS T. FLEXIBLE RAYA X UNIDAD,7791762002137,1655.32,1
C00503,Cuaderno Norte 00503 C/IND.x50hs. TAPA DURA,7793467000227            ,4201.16,1
C80100,CUADERNO NORTE 100 HULE X80HS.,C80100                   ,1660.78,1
C1003,CUADERNO NORTE 1003 C/INDICE X100HS.,C1003                    ,4934.18,1
C450,Cuaderno Norte 450 C/IND.x45hs.,C450                     ,2662.42,1
C0080,CUADERNO NORTE 80 HULE X80HS.,C0080                    ,2023.69,1
C0900,CUADERNO NORTE 900 HULE X90HS. INDICE,C0900                    ,4640.85,1
C6922,CUADERNO PLANTEC CALIGRAFIA CURSIVA N3,7798296546922            ,2346,1
C7783,CUADERNO PLANTEC CALIGRAFIA IMPRENTA N3,7798296547783            ,2346,1
C2985,CUADERNO PLANTEC CALIGRAFIA N1,7798046762985            ,2745.05,1
C8031,CUADERNO PLANTEC CALIGRAFIA N2,7798046768031            ,2745.05,1
C0973,CUADERNO QUINQUELA 16X21X60HS.,7791762000973            ,4192.44,1
C0966,CUADERNO QUINQUELA 22X29X60HS. X1 UNIDAD,7791762000966            ,5697.44,1
C2322,CUADERNO TANGO XXI COMUNICACIONES,7798010922322            ,1716.97,1
C2144,CUADSERNO NAT COM ESPIRAL 16X21 X70HOJAS RAYA X75GR,7791762002144,2866.49,1
C22302,Cuter ISOFIT 2560-7 CHICO CAJA X60,7807265022302            ,1024.87,1
C2272,Cuter ISOFIT 2562-3 Grande CAJA X48HS.,7807265022272            ,1202.28,1
C4014,CUTTER EZCO REP. CHICO X10UNID. X9MM,6009692724014            ,491.63,1
C8951,CUTTER KATANA X18MM X12UNID,7793435148951            ,4356,1
C7522,CUTTER KNIFE X18MM. C/GIA DE ACERO,6938256897522            ,416.7,1
C1793,CUTTER KNIFFE UNSHARPEN X9MM XUNIDAD,6922266411793,267.41,1
C7173,CUTTER MAPED REPUESTO X9MM X10UNID.,3154146407173            ,2132.42,1
C6105,CUTTER MAPED ULTIMATE X18MM EN BLISTER,3154140866105            ,8380.87,1
C4101,CUTTER MAPED ULTIMATE X9MM EN BLISTER,3154140864101            ,2631.53,1
C2113,CUTTER MAPED X18MM EN BOLSA,3154140182113            ,2051.6,1
C2110,CUTTER MAPED X18MM EN BOLSA CAJA X20UNID,13154140182110           ,40200,1
C2115,CUTTER MAPED X9MM EN BOLSA,3154140922115            ,1617.25,1
C2112,CUTTER MAPED X9MM EN BOLSA X20UNID.,13154140922112           ,31698,1
C1100,CUTTER MAPED ZENOA X18MM EN BLISTER,3154140861100            ,8409.69,1
C60103,CUTTER MAPED ZENOA X9MM EN BLISTER,3154140860103            ,2957.82,1
C9027,CUTTER NC REPUESTO X9MM X10UNID. X10TUBOS,793600059027             ,1417.01,1
C1001,CUTTER OLAMI MINI X5UNID.,6855688771001            ,5920.83,1
C4018,CUTTER OLAMI REP. CHICO X10UNID. X9MM,8886788004018            ,858.36,1
C2241,CUTTER OLAMI REP. GRANDE X10UNID. X18MM,6851151112241            ,1372.99,1
C3004,CUTTER OLAMI X18MM X1UNIDAD,8007919763004            ,890.68,1
C300424,CUTTER OLAMI X18MM X24UNIDAD,C300424                  ,19841.2,1
C9361,CUTTER OLAMI X9MM X1UNIDAD,6930114529361            ,843.58,1
C1017,CUTTER OLAMI X9MM X60UNIDAD,8886788001017            ,49613.1,1
C1404,CUTTER SDI REPUESTO X18MM EST.X10UNID.,C1404                    ,420.7,1
C0406,CUTTER SDI REPUESTO X18MM EST.X10UNID.CAJA X10EST.,4711734940406            ,4122.12,1
C1403,CUTTER SDI REPUESTO X9MM EST.X10UNID.,C1403                    ,257.78,1
C0383,CUTTER SDI REPUESTO X9MM EST.X10UNID.CAJA X10EST.,4711734940383            ,2517.05,1
C804,CUTTER TZYX TZ-804 X9MM.,C804                     ,221.96,1
C8959,CUTTER X18MM X12UNIDADES,7798135148959            ,2672.78,1
C8959S,CUTTER X18MM X1UNIDADES,C8959S                   ,227.83,1
A0008,DECOLORANTE COLIBRI X50GR.,7795815230010            ,3298.84,1
D0001,DEDALES METAL X1,D0001                    ,361.81,1
D0607,DESCOCEDOR CHICO,D0607                    ,380.47,1
D1002,DESLIZADOR CROMADO N6MM,                         ,94.31,1
D1003,DESLIZADOR REVERCIBLE,                         ,212.06,1
L0569,DICCIONARIO 0569 SINONIMO ANTONIMO X UNIDAD,9789875160569            ,2549.64,1
L07457,DICCIONARIO 07457 INGLES ESPANOL X UNIDAD,9789974807457            ,2549.64,1
L1519,DICCIONARIO 1519 ESCOLAR DE LA LENGUA X UNIDAD,9789874571519            ,2549.64,1
L84249,DICCIONARIO 84249 SINONIMO ANTONIMO Y PARONIMOS X UNIDAD,9789974684249            ,2549.64,1
L3925,Diccionario Inter D3925 DE LA LENGUA ESPANOLA,9789509023925            ,6711.33,1
L7440,DICCIONARIO LATINBOOKS ESCOLAR X UNIDAD,9789974807440            ,2549.64,1
L7100,DICCIONARIO MAGISTER LATINBOOKS LENGUA ESPANOLA  X UNIDAD,9789974787100            ,2549.64,1
L0585,DICCIONARIO MAGISTER PREMIUM DE LA LENGUA ESPANOLA X UNIDAD,9789974690585            ,8515.96,1
D9045,DISPENSADOR OLAMI DE CINTA EMBALAJE,8995675439045            ,5566,1
D0000,DISPENSER SU TURNO LIGGO,D0000                    ,12857.5,1
E400387,ELAS. 400387 X20MMX20MT,E400387                  ,7028.04,1
E400362,ELAS.400362 X13MM X20MT.,                         ,893.68,1
E310319,ELASTICO 310319 X19MMX10MT.,E310319                  ,6680.52,1
E390018,ELASTICO 390018 X18MMX10MT.,E390018                  ,4022.42,1
E390113,ELASTICO 390113 X10MMX10MT.Afelpado bl. neg.,                         ,189.8,1
E390562,ELASTICO 390562 X15MMX20MT.,E390562                  ,3447.47,1
E400011,ELASTICO 400011 X20MT.,                         ,1015.86,1
E400385,ELASTICO 400385 Cintura Ojal X10MT.,E400385                  ,4951.68,1
E400544,ELASTICO 400544 X30MMX10MT.,400544                   ,2059.42,1
E6515,"ELASTICO 6515 X25MT X1,5CM CRUDO",E6515                    ,2494.41,1
E6520,ELASTICO 6520 X25MT X2.0 CM CRUDO,E6520                    ,3158.19,1
E6525,ELASTICO 6525 X25MT X2.5 CM CRUDO,E6525,3832.42,1
E6530,ELASTICO 6530 X25MT 3.0 CM CRUDO,E6530                    ,4548.58,1
E6540,ELASTICO 6540 X25MT X4.0 CM CRUDO,E6540                    ,6602.81,1
E6550,ELASTICO 6550 X25MT X5.0 CM CRUDO,E6550                    ,8346.04,1
E6560,ELASTICO 6560 X25MT X6.0 CM CRUDO ,E6560                    ,10746.1,1
E0517,ELASTICO ALGODON 517 X50MT 4MM CRUDO,E0517                    ,5998.42,1
E0531,ELASTICO ALGODON 531 X50MT 5MM CRUDO,E0531                    ,7008.04,1
E0548,ELASTICO ALGODON 548 X50MT 6MM CRUDO,E0548                    ,7696.26,1
E0550,ELASTICO ALGODON 550 X50MT 7MM CRUDO,E0550                    ,9153.08,1
E0552,ELASTICO ALGODON 552 X50MT 10MM CRUDO,E0552                    ,10613.4,1
E0554,ELASTICO ALGODON 554 X50MT 12MM CRUDO,E0554                    ,12109.6,1
E0565,ELASTICO ALGODON 565 X50MT 15MM CRUDO,E0565                    ,15948,1
E310111,ELASTICO BRETEL 310111 X5MM X10MT,E310111                  ,3311.17,1
E310113,Elastico Bretel 310113 x11mm x10mt.,E310113                  ,2729.94,1
E310115,ELASTICO BRETEL 310115 X15MM,                         ,1154.95,1
E310406,Elastico BRETEL 310406 X5mm.x20mt,E310406                  ,6066.51,1
E310411,Elastico Bretel 310411x20Mt,E310411                  ,5746.22,1
E310413,ELASTICO BRETEL 310413 X13MM.X20MT,E310413                  ,11393.6,1
E400032,ELASTICO C/PUNT.400032 X20MT.,E400032                  ,2776.92,1
E0010,ELASTICO LISO N10X50MT. 4MM BLANCO,E0010                    ,4171.44,1
E0012,ELASTICO LISO N12X50MT. 5MM BLANCO,000000500128             ,5965.91,1
E0014,ELASTICO LISO N14X50MT. 6MM BLANCO,E0014                    ,6651.51,1
E0016,ELASTICO LISO N16X50MT. 7MM BLANCO,E0016                    ,8968.77,1
E0018,ELASTICO LISO N18X25MT. 8MM BLANCO,E0018                    ,4784.68,1
E0020,ELASTICO LISO N20X25MT. 9MM BLANCO,000000500203             ,4028.06,1
E0022,ELASTICO LISO N22X50MT. 10MM,000000500227             ,5240.31,1
E0024,ELASTICO LISO N24X25MT. 11MM BLANCO,E0024,4939.87,1
E0026,ELASTICO LISO N26X25MT. 12mm,E0026                    ,10930.3,1
E0028,ELASTICO LISO N28X50MT. 13mm,E0028                    ,12175.8,1
E6535,ELASTICO NEGRO N6535 X25MT 3.5 CM,E6535                    ,9606.01,1
E310419,ELASTICO P/ROPA INT.X10MT 310419,E310419                  ,9659.79,1
E400012,Elastico P/Ropa Int.x20Mt 400012 Bl. Neg. Crud.,E400012                  ,3160.35,1
E400389,Elastico P/Ropa Int.x20MtX20MM 400389,E400389                  ,9715.69,1
E390012,ELASTICO Quebrado 390012 X20MT. Rasado,                         ,3071.78,1
E0120,ELASTICO RAYON N-20 COLOR X25MT,E0120                    ,6014.19,1
E0122,ELASTICO RAYON N-22 COLOR X25MT,E0122                    ,6722.42,1
E0124,ELASTICO RAYON N-24 COLOR X25MT,E0124                    ,7364.49,1
E0126,ELASTICO RAYON N-26 COLOR X25MT,                         ,8105.19,1
E0128,ELASTICO RAYON N-28 COLOR X25MT,                         ,9297.16,1
E5,ELASTICO RAYON X5MM X1MT.,E5                       ,31.18,1
E7055,ELASTICO RAYON X5MM X60MT.,001234567055             ,1090.71,1
E7503,ELASTICO REDONDO 7503,E7503                    ,11986.2,1
E9002,ELASTICO REDONDO 9002 X1MT,E9002                    ,177.74,1
E9004,ELASTICO REDONDO 9004 X1MT,E9004                    ,327.84,1
E9005,ELASTICO REDONDO 9005 X1MT,E9005                    ,349.47,1
E9007,ELASTICO REDONDO 9007 X1MT,E9007                    ,173.82,1
E9008,ELASTICO REDONDO 9008 X1MT,E9008                    ,180.7,1
E9009,ELASTICO REDONDO 9009 X1MT,E9009                    ,190.65,1
E0082,ELASTICO REDONDO N82X50MT.,E0082                    ,3357.28,1
E0182,ELASTICO REDONDO N82X50MT. COLOR,E0182                    ,4631.74,1
E0086,ELASTICO REDONDO N86X50MT. BLANCO,E0086                    ,3787.72,1
E0086N,ELASTICO REDONDO N86X50MT. NEGRO,E0086N                   ,5081.14,1
ER,ELASTICO REDONDO X100MT ,ER                       ,2942.39,1
E0480,Enebrador x50unidades,E0480                    ,584.42,1
E2018,ENTINTADOR P/MOTEX M5500,E20182                   ,854.98,1
E10,ESCARAPELA X24UNID. N10,E10                      ,6664.68,1
E14,ESCARAPELA X24UNID. N14,E14                      ,8960.05,1
E27,ESCARAPELA X24UNID. N27,E27                      ,5090.47,1
E4606,ESCUADRA DOZENT X20CM 60GR.BICELADA X1UNIDAD,8015296214606            ,1262.09,1
E4453,ESCUADRA DOZENT X20CM X45GR. 2630 E4453,8015296214453,1262.09,1
E6457,ESCUADRA DOZENT X30CM 45GR.BICELADA X1UNIDAD,8015296216457            ,2664.72,1
E6600,ESCUADRA DOZENT X30CM 60GR.BICELADA X1UNIDAD,8015296216600,2664.72,1
E2273,Escuadra Pizzini C/Bicel x45Gr.Cristal X30CM,7793198372273            ,1710.94,1
E372230,Escuadra Pizzini C/Bicel x60Gr.Cristal X30CM,E372230                  ,1710.94,1
E2221,ESCUADRA PIZZINI X20CM X45GR.X10UNID.,7793198722221            ,5911.05,1
E2221S,ESCUADRA PIZZINI X20CM X45GR.X1UNID.,E2221S                   ,608.17,1
E2214,ESCUADRA PIZZINI X20CM X60GR.X10UNID.,7793198722214            ,5911.05,1
E2214S,ESCUADRA PIZZINI X20CM X60GR.X1UNID.,E2214S                   ,600.05,1
E3256,ESCUADRA PIZZINI X30CM X45GR. TECNICO,7793198373256            ,2870.39,1
E3253,ESCUADRA PIZZINI X30CM X45GR. TECNICO X20UNI.,17793198373253           ,56272.6,1
E2252,ESCUADRA PIZZINI X30CM X45GR. X10UNID.,7793198722252            ,28136.3,1
E2269,ESCUADRA PIZZINI X30CM X60GR. ACRILICO X10UNID.,7793198722269            ,14838.5,1
E3263,ESCUADRA PIZZINI X30CM X60GR. TECNICO,7793198373263            ,2870.39,1
E3260,ESCUADRA PIZZINI X30CM X60GR. TECNICO X20UNI.,17793198373260           ,54634.7,1
ESCUADRA,ESCUADRA X20CM X60GR.,ESCUADRA                 ,197.23,1
E4067,ESFUMINADORES DEL 1 AL 6,6912444414067,3466.65,1
E4575,ESFUMINOS X6UNID.,6926124584575            ,1913.6,1
E2920,ETIQUETA ADHE.A-4 X100UNID. VIGOR,7798039622920            ,51565.7,1
E2456S,ETIQUETA ADHE.A-4 X1UNID. VIGOR,E2456S                   ,576.89,1
E2456,ETIQUETA ADHE.A-4 X500UNID. VIGOR,7798039622456            ,257932,1
E3013,ETIQUETA COMERCIAL 1260 DE 5X36,7798039620100            ,5683.98,1
E3022,ETIQUETA COMERCIAL 540 DE 23X33,7798039620155            ,5683.98,1
E3020,ETIQUETA COMERCIAL BIYU REC.X780DE,7798039620148            ,5683.98,1
E3019,ETIQUETA COMERCIAL BIYU RED.X1080 1,7798039620131            ,5683.98,1
E3016,ETIQUETA COMERCIAL X1050 DE 19X19,7798039620124            ,5683.98,1
E3037,ETIQUETA COMERCIAL X120 DE  88X35,7798039620285            ,5683.98,1
E3036,ETIQUETA COMERCIAL X120 DE 35X100,7798039620278            ,5683.98,1
E3035,ETIQUETA COMERCIAL X120 DE 50X75,7798039620261            ,5683.98,1
E3034,ETIQUETA COMERCIAL X120 DE 80X35,7798039620254            ,5683.98,1
E3032,ETIQUETA COMERCIAL X180 DE 22X88,798039620230             ,5683.98,1
E3030,ETIQUETA COMERCIAL X180 DE 33X75,7798039620216            ,5683.98,1
E3033,ETIQUETA COMERCIAL X180 DE22X80,7798039620247            ,5683.98,1
E3012,ETIQUETA COMERCIAL X2250 DE 8X20,7798039620094            ,5683.98,1
E3031,ETIQUETA COMERCIAL X240 DE 36X57,7798039620223            ,5683.98,1
E3011,ETIQUETA COMERCIAL X2700 DE 8X15,7798039620087            ,5683.98,1
E3048,ETIQUETA COMERCIAL X30 DE 103X153,7798039620322            ,5683.98,1
E3026,ETIQUETA COMERCIAL X300 DE 20X70,7798039620193            ,5683.98,1
E3027,ETIQUETA COMERCIAL X300 DE 28X50,7798039620209            ,5683.98,1
E3025,ETIQUETA COMERCIAL X420 DE 20X50,7798039620186            ,5683.98,1
E3023,ETIQUETA COMERCIAL X540 DE 15X50,7798039620162            ,5683.98,1
E3040,ETIQUETA COMERCIAL X60 DE 75X103,7798039620315            ,5683.98,1
E3024,ETIQUETA COMERCIAL X630 DE 19X38,7798039620179            ,5683.98,1
E3038,ETIQUETA COMERCIAL X90 DE 48X100,7798039620292            ,5683.98,1
E3015,ETIQUETA COMERCIAL X960 DE 16X22,7798039620117            ,5684.33,1
E8561,ETIQUETA PARA ETIQUETA MX FLUOR X10ROLLOS NARANJA,6998653268561,6076.62,1
E8554,ETIQUETA PARA ETIQUETA MX FLUOR X10ROLLOS VERDE,6998653268554,6076.62,1
E8608,ETIQUETA PARA ETIQUETA. FLUOR X10ROLLOS FUCCIA,6998653268608            ,6076.62,1
E8523,ETIQUETA PARA ETIQUETADORA BLANCA X10ROLLOS,6998653268523            ,4573.8,1
E8547,ETIQUETA PARA ETIQUETADORA FLUOR X10ROLLOS AMARILLO,6998653268547            ,6076.62,1
E3991,ETIQUETA PEGASOLA FELICIDAD,7798039620940            ,19263.3,1
E3970,ETIQUETA PEGASOLA ROTULO ESTP.,7798039620933            ,6711.12,1
E2950,ETIQUETA ROTULO 64X46MM X12UNID.,7798298952950            ,534.04,1
E3333,ETIQUETA ROTULO RAYA AZ. O ROJ.,7798039620483            ,6683.37,1
E3333S,ETIQUETA ROTULO RAYA AZ. O ROJ. PLANCHA X8 ETIQUETAS,E3333S,227.01,1
E0414,ETIQUETA ROTULO RAYA ROJO,7798039620414            ,6326.4,1
E3433,ETIQUETA ROTULO RAYA VERDE X30 PLANCHAS,7798039620537,6284.55,1
E4408,ETIQUETADORA EZCO X8DIGITOS,4607117884408            ,17586.9,1
E0285,ETIQUETADORA MOTEX MX550 6 DIGITOS,8809201450285            ,47311,1
E4410,ETIQUETADORA MX-5500 8 DIGITOS,7793435144410,10295.9,1
F3013,FICHA CTA. CTE. N 3 X100HS. X130GR.,7798005533052            ,2928.2,1
F3001,FICHA N: 1 RAYADA X100 UND. 7.5X12 X130GR.,7798005533014            ,1333.42,1
F3002,FICHA N: 2 RAYADA X 100 UND. 10X15,7798005533021            ,1893.65,1
F3003,FICHA N: 3 RAYADO X 100 UND. 12.5X2,7794153771162            ,2937.88,1
F0015,FICHA PLÃSTICA COLOR N: 15 ML,F0015,55.68,1
F2188,FLAUTA DULCE MEMORIS-PRECIOUS,6931828622188            ,4154.58,1
F1109,FLAUTA MAPED DULCE SOPRANO,3154144071109            ,17096.6,1
F0506,FOLEX ADHE. META.y FLUORX15MT.,F0506                    ,22530.2,1
F0507,FOLEX ADHECIVO AFELPADO X10MT.,F0507                    ,27878.9,1
F0502,FOLEX ADHESIVO CON-TAC COLOR 0.46X15MT.,F0502                    ,19027.2,1
F0503,FOLEX ADHESIVO CON-TAC FANT. 0.46X15MT.,F0503                    ,27152.4,1
